time,AcX,AcY,GyZ
19844,164,-360,-2069
19885,-36,-244,-2010
19906,112,-356,-1991
19928,92,-264,-1976
19948,-28,-324,-1948
19970,100,-380,-1944
19991,24,-324,-1951
20012,12,-384,-1932
20033,32,-360,-1909
20054,184,-352,-1894
20075,108,-324,-1897
20097,56,-336,-1869
20117,112,-296,-1843
20139,176,-356,-1832
20160,108,-368,-1827
20182,96,-252,-1813
20202,88,-312,-1806
20224,72,-356,-1762
20244,36,-244,-1784
20265,140,-248,-1741
20336,120,-328,-1707
20358,-44,-332,-1677
20379,-64,-392,-1684
20400,140,-292,-1657
20421,28,-220,-1632
20443,120,-292,-1641
20464,24,-328,-1617
,52,-324,-1597
20509,88,-284,-1593
20531,132,-340,-1557
20551,28,-308,-1555
20581,84,-264,-1546
20602,84,-348,-1517
20624,76,-348,-1522
20644,96,-256,-1510
20666,224,-292,-1478
20687,-8,-344,-1480
20708,8,-316,-1462
20729,60,-312,-1455
20751,52,-232,-1447
20808,172,-364,-1404
20830,64,-296,-1399
20851,140,-256,-1397
20873,-16,-300,-1356
20896,84,-364,-1376
20918,68,-340,-1364
20939,28,-232,-1334
20960,160,-304,-1344
20981,28,-340,-1290
21003,124,-276,-1300
21023,0,-284,-1271
21045,64,-272,-1280
21066,68,-244,-1250
21087,44,-256,-1248
21108,52,-268,-1242
21130,100,-264,-1243
21151,72,-240,-1199
21172,108,-340,-1201
21193,84,-304,-1183
21215,128,-284,-1173
21273,148,-288,-1146
21294,60,-272,-1131
21315,144,-280,-1118
21337,72,-296,-1114
21358,104,-256,-1090
21379,36,-292,-1097
21400,132,-388,-1058
21422,92,-328,-1043
21445,96,-332,-1048
21467,136,-268,-1041
21488,100,-256,-1043
21510,40,-308,-1015
21530,-48,-220,-1015
21552,68,-328,-987
21573,40,-312,-970
21594,72,-324,-968
21615,68,-300,-955
21637,108,-280,-946
21657,60,-328,-942
21679,92,-208,-908
21737,24,-236,-885
21757,156,-248,-870
21779,56,-176,-864
21800,64,-308,-858
21829,0,-316,-837
21851,-40,-320,-815
21871,88,-284,-798
21893,104,-280,-797
21914,12,-356,-785
21935,244,-288,-759
21956,60,-364,-756
21978,96,-204,-739
21999,-12,-324,-749
22023,64,-372,-720
22044,84,-356,-716
22066,108,-248,-709
22086,136,-276,-691
22108,172,-320,-675
22129,80,-364,-662
22151,56,-276,-630
22209,-40,-328,-613
22230,56,-336,-577
22251,68,-248,-566
22273,120,-296,-583
22293,180,-204,-549
22315,64,-308,-537
22336,60,-228,-538
22356,68,-368,-511
22378,132,-316,-517
22400,0,-256,-485
22420,128,-252,-472
