time,AcX,AcY,GyZ
21446,1072,-664,48
21468,1100,-576,22
21489,1112,-572,31
21511,1088,-684,42
21532,988,-624,7
21553,1044,-516,52
21574,1076,-628,26
21596,1068,-616,28
21617,1024,-636,46
21677,1180,-556,45
21698,1056,-560,58
21720,1024,-644,62
21741,1076,-668,48
21763,1128,-632,62
21784,1156,-640,54
21806,1128,-604,85
21827,1008,-648,50
21849,984,-716,58
21910,1024,-740,70
21932,1084,-552,54
21953,1072,-632,79
21978,1060,-708,56
21999,1024,-616,64
22021,1124,-612,82
22042,1104,-608,75
22064,1036,-632,55
22085,1168,-704,88
22144,1144,-680,37
22165,1076,-632,67
22187,1096,-600,73
22208,996,-632,53
22230,996,-612,79
22251,996,-616,73
22273,1092,-540,43
22294,1084,-584,68
22316,1192,-632,59
22337,1040,-536,58
22395,1012,-616,59
22417,1028,-556,65
22438,1008,-584,68
22460,1032,-604,64
22481,1036,-488,44
22503,1040,-624,68
22524,1144,-520,58
22546,1060,-600,61
22567,1092,-568,67
22626,1156,-616,55
22650,1028,-592,69
22672,1072,-548,72
22693,1044,-656,53
22715,1056,-692,81
22736,964,-664,46
22758,1116,-688,61
22779,984,-680,52
22801,1144,-620,68
22859,1052,-572,67
22881,1104,-636,59
22902,1096,-604,56
22924,1068,-544,70
22945,1084,-664,62
22967,1096,-572,62
22988,1060,-584,48
23010,1112,-612,48
23031,1004,-544,70
23053,864,-656,55
23115,1012,-548,61
23137,1080,-608,80
23158,1056,-612,57
23180,1152,-652,54
23201,1088,-620,71
23222,1036,-604,45
23243,1156,-668,62
23265,1088,-680,61
23290,1088,-652,60
23349,964,-588,59
23370,1048,-520,70
23391,996,-612,56
23412,1112,-640,55
23434,1152,-540,70
23455,1136,-676,59
23477,1044,-564,57
23498,1048,-716,74
23520,1136,-688,68
23580,988,-564,65
23602,1108,-608,81
23623,1168,-536,68
23645,1148,-580,58
23666,1024,-620,75
23688,1060,-604,72
23709,1104,-612,85
23731,1056,-628,54
23752,1128,-660,60
23774,1068,-604,74
23832,1092,-600,58
23854,1056,-692,54
23875,1076,-736,76
23897,1124,-596,84
23918,1020,-616,60
23940,1008,-644,87
23964,1040,-652,73
23986,988,-640,55
24007,1032,-600,58
24066,1144,-564,60
24087,1132,-580,64
24109,1108,-700,53
24130,1032,-576,83
24152,1092,-588,70
24172,1012,-548,71
24194,1064,-580,61
24215,988,-648,49
24237,964,-472,51
24297,1184,-652,62
24318,1124,-612,83
24340,980,-728,45
24361,1112,-716,75
24383,1084,-604,58
24404,924,-620,63
24426,1044,-568,55
24448,996,-628,65
24469,1012,-588,54
24491,1068,-644,76
24549,1024,-704,64
24570,1080,-644,59
24592,1076,-636,77
24613,1148,-596,65
24639,1100,-544,55
24660,1096,-564,66
24682,1008,-640,63
24704,1092,-704,68
24725,1064,-528,49
24782,1136,-632,63
24804,1056,-612,64
24825,1156,-640,54
24847,1128,-640,71
24868,1044,-704,74
24890,1104,-540,61
24911,1020,-624,45
24933,1116,-628,71
24954,980,-680,70
25013,1092,-660,62
25034,1008,-580,60
25056,1064,-656,75
25077,996,-636,69
25098,1092,-672,68
25119,976,-596,70
25141,924,-620,93
25162,1064,-600,56
25184,1140,-544,67
25205,1124,-580,79
25265,1096,-600,58
25289,1156,-536,72
25311,1076,-616,51
25332,944,-532,62
25354,1148,-616,57
25375,1044,-616,66
25397,1104,-600,72
25418,1032,-612,61
25440,1076,-544,69
25498,1088,-644,58
25520,1096,-624,61
25541,964,-652,53
25563,1068,-568,58
25583,1076,-640,76
25605,928,-648,56
25626,1168,-588,53
25648,1096,-560,61
25669,1076,-668,66
25729,988,-540,51
25750,1064,-672,63
25772,1068,-596,64
25793,1140,-620,85
25815,1096,-620,97
25836,1044,-680,63
25858,1068,-608,70
25879,980,-696,56
25900,1160,-664,72
25962,1000,-688,70
25984,1136,-616,52
26005,1020,-736,76
26027,1040,-568,53
26048,1028,-612,64
26070,1072,-608,60
26091,1176,-652,82
26112,1056,-656,63
26133,1052,-576,69
26155,1044,-648,74
26217,1072,-584,55
26238,1112,-640,76
26260,1152,-648,50
26280,1144,-652,74
26302,1096,-616,75
26323,1076,-624,66
26345,1176,-588,54
26366,1044,-652,71
26388,1108,-572,70
26446,1120,-508,40
26468,1112,-660,56
26489,1068,-660,61
26511,1096,-616,69
26532,1188,-592,70
26554,1028,-536,50
26574,932,-692,67
26600,1104,-588,53
26621,1076,-612,66
26679,1064,-664,72
26700,1052,-632,48
26722,1128,-624,63
26743,1092,-632,70
26765,952,-564,67
26786,1064,-692,51
26808,1096,-584,51
26829,1032,-700,54
26851,1020,-656,57
26872,1084,-664,51
26932,1016,-660,58
26953,1064,-588,65
26975,1056,-628,38
26996,984,-648,67
27018,1108,-644,60
27039,1008,-556,63
27061,1040,-720,64
27082,1088,-636,47
27104,1032,-648,51
27163,1036,-568,66
27185,992,-692,59
27206,976,-600,60
27228,1112,-652,65
27249,1084,-676,65
27275,984,-524,63
27296,1020,-504,47
27318,1096,-588,63
27339,1076,-624,55
27397,1060,-512,55
27418,1084,-616,58
27440,1036,-512,58
27461,1088,-524,70
27483,1084,-728,61
27504,1084,-664,73
27526,1144,-576,57
27547,1092,-660,68
27569,1120,-588,64
27590,1032,-696,49
27668,1044,-624,69
27689,960,-608,82
27711,1108,-644,70
27732,1060,-700,61
27754,1016,-592,57
27776,1036,-548,58
27797,1124,-584,70
27819,1108,-664,67
27840,1124,-648,66
27907,1036,-640,69
27928,1012,-600,50
27954,1124,-640,56
27975,1132,-644,92
27997,996,-584,51
28018,988,-552,67
28040,1040,-608,62
28061,1088,-652,53
28083,1044,-656,55
28142,1060,-616,69
28164,1180,-648,60
28185,1084,-620,67
,1132,-580,65
28231,1100,-656,63
28252,1116,-580,61
28273,1036,-628,68
28295,1120,-532,58
28316,1192,-552,71
28338,1188,-616,53
28398,984,-608,62
28420,1112,-676,56
28441,1020,-652,54
28463,1060,-560,83
28484,1136,-596,54
28506,1036,-624,66
28527,1044,-696,54
28549,1056,-624,72
28570,1136,-628,67
28633,1204,-664,70
28654,984,-584,76
28676,1044,-540,50
28697,1080,-668,37
28719,1132,-620,59
28740,1096,-664,57
28762,932,-636,63
28783,960,-600,79
28805,1032,-628,71
28863,1096,-728,65
28884,1096,-664,54
28906,1056,-576,57
28928,1080,-652,73
28949,1076,-632,65
28971,1224,-624,58
28992,1100,-664,68
29014,992,-528,51
29035,1008,-588,74
29095,1100,-660,56
29117,980,-604,58
29138,1012,-548,79
29159,1104,-536,55
29180,1088,-564,54
29202,1016,-668,55
29223,1120,-656,80
29245,1036,-584,52
29312,1084,-640,59
29333,1052,-528,60
29355,1040,-576,58
29376,1024,-688,65
29398,1056,-688,75
29419,1092,-732,61
29441,1128,-444,65
29462,1056,-628,76
29484,1024,-600,77
29545,1080,-636,61
29566,1024,-628,73
29588,1120,-636,69
29609,1076,-692,50
29631,996,-612,58
29652,1160,-664,60
29674,1008,-576,90
29696,1140,-636,63
29717,1088,-756,48
29777,1068,-548,61
29799,1008,-604,67
29820,1092,-740,63
29842,1028,-660,54
29863,1064,-640,84
29885,1128,-672,79
29906,1048,-648,66
29928,972,-672,64
29953,1184,-572,56
30012,1052,-588,65
30033,1108,-568,61
30055,1104,-572,66
30076,1040,-576,58
30098,996,-696,63
30118,1084,-624,57
30140,1108,-592,70
30161,1080,-624,62
30183,1048,-628,52
30242,1128,-676,63
30264,1132,-592,66
30285,1044,-548,75
30307,1124,-624,78
30328,1124,-656,81
30350,1144,-704,67
30371,1084,-608,64
30393,1084,-632,70
30414,1096,-652,71
30474,1056,-644,70
30495,1096,-620,63
30517,1104,-632,66
30538,1028,-584,70
30560,1024,-536,58
30581,1044,-560,73
30603,1096,-632,52
30628,1032,-628,46
30688,1124,-624,66
30709,1096,-652,71
30731,1056,-756,62
30752,1052,-660,84
30773,1020,-632,67
30794,996,-580,79
30816,1084,-588,72
30837,1176,-644,49
30859,1036,-592,74
30919,1112,-584,69
30941,1020,-688,54
30962,1012,-604,57
30984,1204,-640,81
31005,1204,-708,58
31027,1124,-568,62
31048,964,-556,49
31070,1124,-552,49
31091,1032,-548,71
31151,1088,-688,84
31172,1040,-696,98
31194,1032,-612,59
31215,1064,-568,65
31237,1108,-584,66
31258,1032,-692,66
31284,1032,-536,73
31305,1056,-616,85
31327,1108,-628,64
31386,1052,-668,76
31408,1032,-656,62
31428,1076,-588,69
31450,1080,-612,58
31471,1084,-604,67
31493,1088,-572,71
31514,1056,-664,62
31536,1016,-672,68
31557,1112,-576,46
31618,1196,-636,61
31639,1112,-624,68
31661,1120,-620,60
31682,1048,-676,60
31704,1088,-652,63
31725,1060,-620,58
31747,1104,-532,65
31767,1160,-632,50
31789,1112,-600,82
31852,1032,-564,61
31874,1048,-540,63
31895,1040,-672,61
31917,1044,-708,76
31938,1156,-588,89
31963,1084,-588,54
31984,980,-600,90
32006,1120,-612,71
32066,1076,-620,69
32088,1252,-664,62
32109,1144,-660,74
32131,1100,-636,76
32152,1036,-616,66
32174,1120,-624,67
32195,1068,-560,71
32217,1048,-724,75
32238,1036,-684,61
32300,1068,-656,58
32321,992,-648,71
32343,1060,-656,64
32363,1084,-564,72
32385,996,-552,56
32406,1060,-676,59
32428,1120,-744,58
32449,988,-652,63
32471,1136,-560,60
32531,1104,-592,81
32552,1068,-624,66
32574,1008,-640,65
32595,1132,-560,49
32617,1204,-636,67
32642,1052,-452,54
32663,1148,-760,61
32685,1160,-800,39
32706,920,-68,82
32765,1028,-216,65
32787,1192,-820,60
32808,1028,-680,76
32830,1100,-456,141
32851,920,-788,236
32873,888,-308,288
32894,1332,-92,419
32915,984,-548,510
32936,992,-1584,434
32996,692,156,840
33017,1044,-172,895
33039,912,-952,978
33060,704,64,992
33082,688,-280,1318
33103,724,-924,1242
33125,2096,-4896,966
33146,416,1632,1273
33168,824,-300,1376
33227,1060,-388,1467
33249,804,-524,1508
33270,908,-180,1564
33296,1100,-464,1592
33317,1548,-540,1557
33339,1196,-472,1594
33360,832,-896,1521
33382,832,-476,1439
33441,1224,-428,1228
33463,1096,-380,966
33484,1372,-216,1103
33506,1196,-416,1061
33527,1036,-496,1044
33549,1096,-428,979
33570,1084,-440,857
33592,1392,-388,770
33613,1220,-244,682
33673,1392,-812,474
33694,1324,-912,390
33716,1096,-596,323
33737,1412,-632,311
33759,1352,-1008,281
33780,896,-904,312
33802,1380,-660,353
33823,1168,-536,444
33845,848,-708,445
33903,808,-504,549
33929,956,-560,531
33950,1008,-504,584
33972,1228,-520,601
33993,792,-392,579
34015,960,-636,576
34036,960,-724,558
34058,1304,-620,579
34079,940,-660,586
34138,832,-684,594
34159,1080,-604,636
34181,1116,-660,704
34202,1132,-608,703
34224,1112,-660,789
34245,1228,-960,774
34267,1224,-736,813
34288,1052,-892,772
34310,924,-908,797
34370,1232,-652,764
34392,1072,-684,748
34413,1232,-764,701
34435,1188,-684,645
34456,1196,-756,590
34478,1180,-968,545
34499,1364,-824,528
34521,1140,-716,451
34584,1412,-704,286
34606,1200,-668,235
